GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""01115""","St. Clair, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2433,2588,2872,3214,3639,3973,4620,5089,5507,6137,6701,7393,7965,8264,8799,9383,9787,10500,10863,11897,12726,13624,14382,15271,15938,16850,17498,18418,19416,20262,20793,21438,22565,22847,23495,25648,27420,28310,29256,30736,29598,29912,31103,32931,32705,34306,35705,36314,37674,39658,41015,43279
" ""01117""","Shelby, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2892,2978,3398,3791,4278,4685,5238,5856,6271,7027,8106,8937,9866,10708,11744,13076,14265,14862,15694,17121,18716,20111,20921,22874,23419,24732,26498,28135,29564,31031,32336,33097,35099,35238,35389,38172,41308,43050,45212,44460,41611,42357,44798,46741,47165,49091,50996,51577,53196,55482,57793,59588
" ""01119""","Sumter, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1618,1963,2247,2542,2958,3289,3484,4009,3975,4764,5419,5466,6112,6462,7097,7366,7990,8053,8387,9070,10169,10921,11548,12696,13078,13360,14180,14492,15323,16160,16762,17213,17568,18238,19143,19978,20709,21966,23464,24043,24992,26551,26868,28065,30016,29435,29571,30107,30360,30492,32057,35310
" ""01121""","Talladega, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2522,2699,2983,3247,3546,3830,4182,4744,5124,5695,6360,7088,7658,8137,8838,9296,9791,10371,10954,11683,12506,13148,13627,14330,14742,15438,16020,16608,17458,18221,18459,19095,20255,21415,22439,24212,25309,25733,26707,27223,26650,27860,28685,29450,29835,31068,31895,32632,33196,34277,35717,38300
" ""01123""","Tallapoosa, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2534,2747,2986,3267,3642,3908,4210,4806,5445,5848,6445,7416,8093,8415,9231,10031,10704,11626,12282,13117,14421,15004,15695,17144,17614,18048,19109,19385,20189,21052,21374,21744,22313,22283,23650,25484,27092,28964,30106,31112,31206,32724,32984,34190,34677,35112,37582,38548,39138,40576,42544,45058
" ""01125""","Tuscaloosa, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2654,2956,3276,3583,3955,4408,4930,5301,6009,6572,7261,7654,8510,9195,9856,10852,11590,11895,12717,13383,14713,15828,16347,17549,18368,19384,20153,20863,21817,23090,24102,24949,25372,26036,26844,27968,29689,30802,32018,32600,31727,32495,33528,34429,34396,35575,36274,36450,37746,39062,40329,42868
" ""01127""","Walker, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2423,2731,2994,3325,3758,4063,4593,5017,5519,6096,7020,7813,8375,9218,9748,10604,11281,11455,12142,13564,14104,15039,16143,16528,17042,17352,18391,18938,19744,20795,21134,21494,22680,23642,24995,26453,28568,30103,31606,32995,31844,33185,34577,34877,34758,36081,37449,37212,38936,40267,41976,44095
" ""01129""","Washington, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2020,2169,2406,2479,2862,3114,3585,4169,5142,5193,6021,6853,7038,7161,7445,8413,9357,9971,10473,10235,11245,12817,13558,13755,14731,16047,15755,16065,17048,17270,17621,18275,19186,19256,20155,22358,23220,24253,26768,28646,28818,29815,30345,31084,32079,32953,33844,34398,35093,36196,37568,40371
" ""01131""","Wilcox, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1716,1950,2021,2272,2739,3048,3194,3641,4053,4726,5458,5564,6109,6397,6990,7106,7549,7597,7971,8547,9296,10007,10474,11183,12185,12508,12971,13244,13908,14585,15636,16123,16957,17396,18412,19623,20017,21648,22452,22902,24107,25905,26604,26949,30349,28491,29650,30390,31221,32406,33957,38273
" ""01133""","Winston, AL",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2562,2607,2726,2976,3346,3291,3839,4159,4622,5280,5786,6656,6966,7575,8676,9211,9300,9857,10074,11125,12719,12743,13752,15000,16502,16987,18026,18876,19045,19418,19938,19153,21121,21333,21710,23757,25132,25461,26507,27500,27061,27823,27954,28707,28959,30548,31871,31856,33485,34143,35508,38382
" ""02000""",Alaska,8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5322,5911,6269,6636,7525,8827,11205,12447,12789,13018,13745,15507,17091,19424,19478,19701,20593,20331,19688,20420,22133,23213,23510,24240,25036,25713,26399,26953,28185,29255,29951,32044,33626,34756,35996,37016,39075,41157,43906,47869,47258,49654,52581,53729,52843,55910,57629,56341,57352,59871,61742,63502
" ""02010""","Aleutian Islands Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15648,16300,16396,15568,15994,14956,16758,18553,18137,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02013""","Aleutians East Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15406,16358,18143,21740,22956,18866,19771,20116,19800,20188,20241,21565,22091,33269,28532,30577,31499,33663,35897,32545,35241,34026,35478,37090,36744,39060,40551,49739,57736,58627,56806,61132,59574
" ""02016""","Aleutians West Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),21242,20350,21688,23548,25792,23296,26245,27579,24809,21910,21633,23649,21313,21797,25584,29225,29537,31406,34285,37105,40636,38542,41165,46049,50178,49809,52345,52234,54840,52363,55124,56296,59674
" ""02020""","Anchorage Municipality, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,6264,6860,7144,7398,7919,9400,11534,12960,14187,14119,14829,16907,18937,21729,22043,22881,23699,23446,22705,23039,24958,25886,26239,26979,27894,28603,29024,29969,31738,32965,33844,35835,37865,39383,40716,42227,44620,47158,50859,55438,53952,56755,58963,59794,57964,61289,63927,62611,63920,66928,68803,70477
" ""02050""","Bethel Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6462,8315,9503,10832,11608,11467,12148,12609,12675,13206,13912,14776,15168,16027,17609,17876,18132,18384,19189,19861,19777,21441,24403,26129,27609,27693,28044,28214,29277,30823,32262,34282,36793,37783,37132,39728,40304,41247,42441,44902,45653,47936
" ""02060""","Bristol Bay Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,7674,9517,10214,11095,13662,14046,15894,19124,17694,20364,21156,22809,21996,23689,24164,25139,26784,29048,25352,26582,30647,34957,35312,33609,30212,39021,38887,34536,34323,32815,33005,37857,32497,34143,39129,39807,43892,48064,53760,52288,62834,72151,79588,92352,109778,116335,109557,118757,125718,141017,145276,152678
" ""02063""","Chugach Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),69369
" ""02066""","Copper River Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49783
" ""02068""","Denali Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),19063,20247,23900,23325,25204,26875,29329,32233,39261,39297,39477,39469,40879,42813,46275,46567,49579,53377,56782,62338,68498,72250,73370,79181,79376,77503,79541,85673,82610,72967
" ""02070""","Dillingham Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9383,11151,12718,12970,13615,12596,16385,16767,15345,18927,18626,18605,22709,22361,22049,22505,23146,23768,25172,26553,27267,29037,26658,27228,29002,30454,31973,33558,34567,38109,39717,44045,47142,48740,49649,54237,54497,55125,57912,58932,60868,60792
" ""02090""","Fairbanks North Star Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5577,6051,6152,6509,6888,9356,15613,15239,13811,13339,13782,15161,16640,19937,19356,19446,19959,19025,18606,18667,19905,20327,20548,21630,22460,22506,23914,24275,25524,26651,27526,29699,30042,31532,33231,34143,36885,40394,42074,45984,45461,46391,51244,51057,49492,52265,53922,52777,53881,56888,59194,62254
" ""02100""","Haines Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11229,13486,14413,17295,16163,17820,18340,24349,27471,31117,32720,26068,24932,25117,26659,26672,27551,28647,29486,30289,31366,34148,31195,31196,30560,33588,34733,36640,37441,38430,38422,41683,45347,46106,50475,53260,59106,58019,63230,70233,70724,64956
" ""02105""","Hoonah-Angoon Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37305,36402,42574,46413,48565,52437,56894,57598,56020,60824,62813,65367,64708
" ""02110""","Juneau City and Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,6642,7570,8196,8853,9330,10183,12253,13732,14583,16680,17060,20354,22614,23450,23525,23654,24200,23436,23562,24987,27038,27581,28384,29917,30461,31804,33192,33402,34307,35221,35616,38415,39533,39555,41125,41858,44216,46642,49746,52735,52374,55231,58493,61434,60813,62628,63846,64444,66780,70052,72294,74162
" ""02122""","Kenai Peninsula Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),13173,14247,15423,17379,16874,17029,19047,17816,16742,18300,21260,21527,21434,21681,22878,23464,24229,24353,25442,25921,26289,29711,30424,30812,31199,32363,33804,35555,37833,42271,41856,43949,46545,47862,47157,50828,51264,49811,50215,51975,54026,56139
" ""02130""","Ketchikan Gateway Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4759,5310,5722,6632,8001,8903,9011,10680,11502,12694,14476,16963,16201,18231,18163,18201,20718,22366,22593,23687,25649,28266,27939,28474,30066,30732,32158,32433,32983,33493,34140,37310,39081,39450,41107,41501,44290,45193,49421,52346,53253,54779,57403,59429,60152,62545,65041,64129,65403,67666,70362,70574
" ""02150""","Kodiak Island Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4873,6126,6885,6662,9342,11341,12379,13497,12945,14797,16204,17202,14479,16881,18543,15936,17156,18112,18982,22205,24839,22754,21627,21577,21840,22264,23389,24052,25660,26367,27329,29190,30712,31046,34439,35466,37655,39651,41281,45109,44321,49468,51939,54828,53742,57668,60680,57417,60329,60618,64144,66988
" ""02158""","Kusilvak Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1888,2360,2487,2754,4721,3862,4340,5144,4460,4861,5108,6289,7078,8075,7375,7879,8966,9961,9718,9881,10485,10931,10575,10599,11270,11506,11780,12809,13584,13932,14570,15647,16792,17691,18780,18764,19537,19469,20919,23431,23861,25494,26827,27425,26265,29655,28261,29892,29732,30395,31422,33968
" ""02164""","Lake and Peninsula Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15022,15666,16812,16530,17096,17493,17818,18572,20702,23370,28859,30490,31815,31856,29651,31442,35161,40324,38646,42151,45975,50651,51129,53307,54969,53613,60823,65917,63985,63397
" ""02170""","Matanuska-Susitna Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4680,5307,5887,6517,7035,8709,11105,12571,13276,13214,12963,13262,15743,18060,18140,16994,15701,14645,13695,13973,15453,19342,19836,20155,21251,22276,22645,23064,23684,24968,25185,26863,29442,30183,30446,31011,32559,33655,36502,40200,39920,40516,43290,44358,44105,46101,47146,45194,45109,47076,48327,50386
" ""02180""","Nome Census Area, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3240,2950,3344,3722,5938,5493,6837,7803,7690,7971,8390,9689,10909,12446,12751,12975,13944,13469,14031,14066,15027,15847,16280,17287,18243,19149,19931,20368,21511,21810,22434,23306,24323,26546,28133,28995,30101,31107,32969,37345,37210,40600,42074,42985,42749,47187,47811,47846,49437,51351,53521,55950
" ""02185""","North Slope Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),14918,17092,25598,27786,25136,28728,27126,24550,25146,24301,27825,39357,39771,36785,39018,41963,42631,43221,40437,44516,40788,44906,46127,43893,40502,38318,35797,33750,31214,29821,39998,51411,64766,77084,88530,101081,103302,93056,88258,86784,92708,90809
" ""02188""","Northwest Arctic Borough, AK",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2433,2795,3190,3895,5899,5465,6430,6677,7723,7896,7553,9183,11652,12776,12525,12795,13401,13300,12757,13430,14280,16021,16166,17015,18169,18569,18981,19504,20779,22286,22505,24988,25715,25986,26744,26883,29602,30069,32665,35318,36743,39702,39056,39932,39350,43024,42980,43612,44692,49001,50341,52440
" ""02195""","Petersburg Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),44837,49865,53813,55598,63298,65142,66389,63143,65378,69705,71111,72412
" ""02198""","Prince of Wales-Hyder Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),31345,34811,34740,35779,36200,38601,39569,39740,42135,45167,47601,48970
" ""02201""","Prince of Wales-Outer Ketchikan Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),9547,11890,12257,13848,13192,12983,13558,14606,14375,15364,16871,18641,17492,18135,18623,18595,19147,18689,19917,20618,21831,22943,21825,23205,24899,25953,27031,26720,28143,32412,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02220""","Sitka City and Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),14077,14889,16158,16893,16275,16461,18751,21168,19613,21208,21764,23079,23206,23521,23649,23915,25385,26486,26487,28019,28877,31131,33740,33922,35946,36766,38698,40260,43581,47430,47816,52585,59028,61411,64818,66151,67956,63126,67899,69656,71462,70996
" ""02230""","Skagway Municipality, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),71815,67429,73808,75873,86475,82361,79767,71032,73080,74942,79939,81135,66548
" ""02231""","Skagway-Yakutat-Angoon Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11809,10770,12412,15720,16159,14398,16042,18374,17050,19231,19762,21295,21352,22853,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02232""","Skagway-Hoonah-Angoon Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),23615,22348,22668,23888,26414,26207,27411,31747,31464,32202,33320,33262,35261,37432,39331,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02240""","Southeast Fairbanks Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),10907,10824,11977,13447,13129,13467,13924,14147,12613,14075,14283,17662,17903,18247,18522,20315,20489,20643,21440,21637,23154,23946,24076,26512,30219,31305,34228,33786,36105,37904,38524,40705,43559,42441,43684,45500,47828,47297,48220,50669,51992,54808
" ""02261""","Valdez-Cordova Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),12660,15996,16744,18849,17784,17095,20587,20939,20230,23303,27549,24274,24816,26687,26435,27018,26890,27724,28888,30569,30972,32904,32363,34540,35353,36653,38884,40191,44325,49800,48142,50286,51972,53937,51314,55940,58681,57263,59272,60348,62267,(NA)
" ""02275""","Wrangell City and Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34094,39117,41492,42813,43049,47152,47882,45308,45759,48680,48610,48549
" ""02280""","Wrangell-Petersburg Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),12285,15455,14965,15841,16862,15262,20142,21515,20246,23859,23035,24572,24253,24582,24185,25350,24739,25417,25908,27325,29198,30771,35825,35908,36919,35731,38283,41163,42213,44068,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02282""","Yakutat City and Borough, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),21647,24422,23671,23247,25699,26845,25265,29785,28272,30981,34248,38300,38979,41259,41587,48265,45059,48334,53385,56531,65583,65047,59939,53613,55469,58780,65736,66119
" ""02290""","Yukon-Koyukuk Census Area, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),10575,11419,12387,13683,13515,13173,13475,13511,12404,12946,14050,15531,14989,15267,15616,16113,18143,17819,18455,18933,19763,21293,24269,25138,26749,27842,29543,30581,33310,37252,39005,41556,46169,48165,47237,51047,49826,52776,54276,56847,60189,63675
" ""02901""","Aleutian Islands Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,7175,7950,8915,8819,10461,10296,10910,13104,12648,14996,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02903""","Angoon Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3980,2757,3261,4072,7602,6340,5973,7000,6719,8320,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02904""","Barrow-North Slope Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3772,3967,4685,5034,6373,7051,11961,15298,16946,18033,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02905""","Bethel Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1643,2253,2528,2847,5098,4601,5097,5085,5560,6128,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02907""","Bristol Bay Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1966,2546,2813,2636,4914,4602,5280,5539,6069,7040,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02908""","Cordova-McCarthy Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3946,4498,5002,5499,7129,7695,9398,9996,11748,13127,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02910""","Haines Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3554,4144,4186,5025,6610,6976,6862,7425,7939,8943,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02912""","Kenai-Cook Inlet Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3857,4097,4629,4948,5912,7276,9436,11050,12050,12203,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02916""","Kuskokwim Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2769,3158,3712,3814,5305,5141,4641,4968,4615,4889,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
" ""02919""","Outer Ketchikan Division, AK*",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4047,4549,4867,5981,8367,8804,8581,9130,9555,12220,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
